game_label,n_agents,competition_key,competition_value,adversary_model,adversary_elo,adversary_position,run_count,adversary_utility_mean,adversary_utility_std,baseline_mean_utility_mean,baseline_mean_utility_std,mean_utility,consensus_rate
game1,2,comp=0.00,0.0,amazon-nova-micro-v1.0,1240.0,first,2,20.772000000000002,7.738576613305578,54.80550000000001,16.67994186140947,37.78875000000001,1.0
game1,2,comp=0.00,0.0,amazon-nova-micro-v1.0,1240.0,last,2,92.5,3.5355339059327378,95.0,7.0710678118654755,93.75,1.0
game1,2,comp=0.00,0.0,gpt-4o-mini-2024-07-18,1317.0,first,2,76.1,33.799704140716976,92.30000000000001,10.889444430272821,84.2,1.0
game1,2,comp=0.00,0.0,gpt-4o-mini-2024-07-18,1317.0,last,2,79.88900000000001,28.441248952885317,75.515,34.627019074705224,77.702,1.0
game1,2,comp=0.00,0.0,claude-sonnet-4-20250514,1389.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,2,comp=0.00,0.0,claude-sonnet-4-20250514,1389.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,2,comp=0.00,0.0,gemini-2.5-pro,1448.0,first,2,100.0,0.0,89.5,14.849242404917497,94.75,1.0
game1,2,comp=0.00,0.0,gemini-2.5-pro,1448.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,2,comp=0.00,0.0,gpt-5.4-high,1484.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,2,comp=0.00,0.0,gpt-5.4-high,1484.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,2,comp=0.25,0.25,amazon-nova-micro-v1.0,1240.0,first,2,68.0,19.79898987322333,86.5,6.363961030678928,77.25,1.0
game1,2,comp=0.25,0.25,amazon-nova-micro-v1.0,1240.0,last,2,91.5,7.7781745930520225,62.5,13.435028842544403,77.0,1.0
game1,2,comp=0.25,0.25,gpt-4o-mini-2024-07-18,1317.0,first,2,40.9,17.111984104714452,67.05,19.728279195104676,53.975,1.0
game1,2,comp=0.25,0.25,gpt-4o-mini-2024-07-18,1317.0,last,2,85.0,14.142135623730951,86.0,9.899494936611665,85.5,1.0
game1,2,comp=0.25,0.25,claude-sonnet-4-20250514,1389.0,first,2,79.45,21.99102089490163,78.4,6.222539674441611,78.925,1.0
game1,2,comp=0.25,0.25,claude-sonnet-4-20250514,1389.0,last,2,90.0,9.899494936611665,76.0,0.0,83.0,1.0
game1,2,comp=0.25,0.25,gemini-2.5-pro,1448.0,first,2,85.0,21.213203435596427,78.5,17.67766952966369,81.75,1.0
game1,2,comp=0.25,0.25,gemini-2.5-pro,1448.0,last,2,72.5,7.7781745930520225,87.5,0.7071067811865476,80.0,1.0
game1,2,comp=0.25,0.25,gpt-5.4-high,1484.0,first,2,81.5,13.435028842544403,85.0,15.556349186104045,83.25,1.0
game1,2,comp=0.25,0.25,gpt-5.4-high,1484.0,last,2,79.05000000000001,11.242997820866094,83.45,2.192031021678293,81.25,1.0
game1,2,comp=0.50,0.5,amazon-nova-micro-v1.0,1240.0,first,2,54.765,5.282087655463509,52.29,30.419733726645273,53.5275,1.0
game1,2,comp=0.50,0.5,amazon-nova-micro-v1.0,1240.0,last,2,78.5,2.1213203435596424,66.5,0.7071067811865476,72.5,1.0
game1,2,comp=0.50,0.5,gpt-4o-mini-2024-07-18,1317.0,first,2,73.5,17.67766952966369,70.0,12.727922061357855,71.75,1.0
game1,2,comp=0.50,0.5,gpt-4o-mini-2024-07-18,1317.0,last,2,26.608500000000003,37.630101574404506,24.057000000000002,34.02173567000955,25.332750000000004,0.5
game1,2,comp=0.50,0.5,claude-sonnet-4-20250514,1389.0,first,2,67.5,17.819090885901,69.75,13.36431816442575,68.625,1.0
game1,2,comp=0.50,0.5,claude-sonnet-4-20250514,1389.0,last,2,63.900000000000006,8.909545442950497,63.900000000000006,10.182337649086287,63.900000000000006,1.0
game1,2,comp=0.50,0.5,gemini-2.5-pro,1448.0,first,2,74.0,14.142135623730951,67.0,19.79898987322333,70.5,1.0
game1,2,comp=0.50,0.5,gemini-2.5-pro,1448.0,last,2,75.0,11.313708498984761,71.0,7.0710678118654755,73.0,1.0
game1,2,comp=0.50,0.5,gpt-5.4-high,1484.0,first,2,84.5,7.7781745930520225,67.0,0.0,75.75,1.0
game1,2,comp=0.50,0.5,gpt-5.4-high,1484.0,last,2,70.7,15.980613254815978,73.45,0.7778174593051983,72.075,1.0
game1,2,comp=0.75,0.75,amazon-nova-micro-v1.0,1240.0,first,2,54.0,19.79898987322333,55.5,3.5355339059327378,54.75,1.0
game1,2,comp=0.75,0.75,amazon-nova-micro-v1.0,1240.0,last,2,75.0,5.656854249492381,52.0,4.242640687119285,63.5,1.0
game1,2,comp=0.75,0.75,gpt-4o-mini-2024-07-18,1317.0,first,2,53.5,6.363961030678928,72.5,2.1213203435596424,63.0,1.0
game1,2,comp=0.75,0.75,gpt-4o-mini-2024-07-18,1317.0,last,2,59.155,25.23664102054788,49.99,4.256782822743014,54.572500000000005,1.0
game1,2,comp=0.75,0.75,claude-sonnet-4-20250514,1389.0,first,2,75.0,8.48528137423857,59.0,9.899494936611665,67.0,1.0
game1,2,comp=0.75,0.75,claude-sonnet-4-20250514,1389.0,last,2,52.92,12.982480502585013,51.705,8.209509729575819,52.3125,1.0
game1,2,comp=0.75,0.75,gemini-2.5-pro,1448.0,first,2,76.0,1.4142135623730951,59.5,0.7071067811865476,67.75,1.0
game1,2,comp=0.75,0.75,gemini-2.5-pro,1448.0,last,2,63.1,2.6870057685088784,54.75,7.424621202458749,58.925,1.0
game1,2,comp=0.75,0.75,gpt-5.4-high,1484.0,first,2,71.5,0.7071067811865476,61.0,4.242640687119285,66.25,1.0
game1,2,comp=0.75,0.75,gpt-5.4-high,1484.0,last,2,54.45,0.6363961030678893,64.1,16.829141392239823,59.275,1.0
game1,2,comp=1.00,1.0,amazon-nova-micro-v1.0,1240.0,first,2,48.24900000000001,4.314765578800313,33.20100000000001,7.776760379489651,40.725,1.0
game1,2,comp=1.00,1.0,amazon-nova-micro-v1.0,1240.0,last,2,44.150000000000006,22.839549032325486,50.85,29.91061684419096,47.5,1.0
game1,2,comp=1.00,1.0,gpt-4o-mini-2024-07-18,1317.0,first,2,33.5,47.37615433949868,16.5,23.33452377915607,25.0,0.5
game1,2,comp=1.00,1.0,gpt-4o-mini-2024-07-18,1317.0,last,2,17.670678970500003,7.335709426793834,23.223705979500007,10.37957225948837,20.447192475000005,1.0
game1,2,comp=1.00,1.0,claude-sonnet-4-20250514,1389.0,first,2,42.809717115000005,22.18941085343745,21.561307335000002,14.055433959100998,32.185512225000004,1.0
game1,2,comp=1.00,1.0,claude-sonnet-4-20250514,1389.0,last,2,26.04717,1.5773713810640821,36.28233,6.2166989724290165,31.16475,1.0
game1,2,comp=1.00,1.0,gemini-2.5-pro,1448.0,first,2,53.0,7.0710678118654755,47.0,7.0710678118654755,50.0,1.0
game1,2,comp=1.00,1.0,gemini-2.5-pro,1448.0,last,2,50.5,0.7071067811865476,49.5,0.7071067811865476,50.0,1.0
game1,2,comp=1.00,1.0,gpt-5.4-high,1484.0,first,2,48.650000000000006,3.7476659402887025,46.35,10.818733752154175,47.5,1.0
game1,2,comp=1.00,1.0,gpt-5.4-high,1484.0,last,2,31.6430125,25.960700686813375,44.92903750000001,7.171423941785374,38.286025,1.0
game1,4,comp=0.00,0.0,amazon-nova-micro-v1.0,1240.0,first,2,100.0,0.0,83.33333333333334,23.570226039551585,87.5,1.0
game1,4,comp=0.00,0.0,amazon-nova-micro-v1.0,1240.0,last,2,50.0,70.71067811865476,100.0,0.0,87.5,1.0
game1,4,comp=0.00,0.0,gpt-4o-mini-2024-07-18,1317.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,4,comp=0.00,0.0,gpt-4o-mini-2024-07-18,1317.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,4,comp=0.00,0.0,claude-sonnet-4-20250514,1389.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,4,comp=0.00,0.0,claude-sonnet-4-20250514,1389.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,4,comp=0.00,0.0,gemini-2.5-pro,1448.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,4,comp=0.00,0.0,gemini-2.5-pro,1448.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,4,comp=0.00,0.0,gpt-5.4-high,1484.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,4,comp=0.00,0.0,gpt-5.4-high,1484.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,4,comp=0.25,0.25,amazon-nova-micro-v1.0,1240.0,first,2,73.5,13.435028842544403,64.0,0.9428090415820676,66.375,1.0
game1,4,comp=0.25,0.25,amazon-nova-micro-v1.0,1240.0,last,2,50.0,29.698484809834994,53.16666666666667,8.24957911384305,52.375,1.0
game1,4,comp=0.25,0.25,gpt-4o-mini-2024-07-18,1317.0,first,2,59.95,19.869700551341985,60.78333333333334,12.562930479080995,60.575,1.0
game1,4,comp=0.25,0.25,gpt-4o-mini-2024-07-18,1317.0,last,2,57.0,2.8284271247461903,63.5,5.892556509887895,61.875,1.0
game1,4,comp=0.25,0.25,claude-sonnet-4-20250514,1389.0,first,2,79.95,22.69812767608818,59.733333333333334,2.9227080289043936,64.7875,1.0
game1,4,comp=0.25,0.25,claude-sonnet-4-20250514,1389.0,last,2,45.5,20.506096654409877,67.66666666666667,1.4142135623730951,62.125,1.0
game1,4,comp=0.25,0.25,gemini-2.5-pro,1448.0,first,2,67.0,2.8284271247461903,64.33333333333334,0.47140452079104006,65.0,1.0
game1,4,comp=0.25,0.25,gemini-2.5-pro,1448.0,last,2,60.5,6.363961030678928,67.0,3.299831645537215,65.375,1.0
game1,4,comp=0.25,0.25,gpt-5.4-high,1484.0,first,1,86.0,,64.66666666666667,,70.0,1.0
game1,4,comp=0.25,0.25,gpt-5.4-high,1484.0,last,2,76.0,11.313708498984761,66.16666666666666,5.892556509887887,68.625,1.0
game1,4,comp=0.50,0.5,amazon-nova-micro-v1.0,1240.0,first,2,38.5,21.920310216782973,50.666666666666664,7.0710678118654755,47.625,1.0
game1,4,comp=0.50,0.5,amazon-nova-micro-v1.0,1240.0,last,2,19.9,0.14142135623731025,46.46666666666667,1.2256517540566831,39.825,1.0
game1,4,comp=0.50,0.5,gpt-4o-mini-2024-07-18,1317.0,first,2,64.0,0.0,40.83333333333333,5.892556509887895,46.625,1.0
game1,4,comp=0.50,0.5,gpt-4o-mini-2024-07-18,1317.0,last,2,20.700000000000003,17.819090885901,41.25,3.181980515339464,36.1125,1.0
game1,4,comp=0.50,0.5,claude-sonnet-4-20250514,1389.0,first,2,55.0,16.97056274847714,44.0,1.4142135623730951,46.75,1.0
game1,4,comp=0.50,0.5,claude-sonnet-4-20250514,1389.0,last,1,4.0,,56.333333333333336,,43.25,1.0
game1,4,comp=0.50,0.5,gemini-2.5-pro,1448.0,first,2,47.0,2.8284271247461903,43.333333333333336,4.242640687119285,44.25,1.0
game1,4,comp=0.50,0.5,gemini-2.5-pro,1448.0,last,2,50.0,16.97056274847714,47.0,9.899494936611665,47.75,1.0
game1,4,comp=0.50,0.5,gpt-5.4-high,1484.0,last,1,61.0,,54.0,,55.75,1.0
game1,4,comp=0.75,0.75,amazon-nova-micro-v1.0,1240.0,first,1,19.0,,39.666666666666664,,34.5,1.0
game1,4,comp=0.75,0.75,amazon-nova-micro-v1.0,1240.0,last,2,10.0,14.142135623730951,38.91666666666667,6.246109900481174,31.6875,1.0
game1,4,comp=0.75,0.75,gpt-4o-mini-2024-07-18,1317.0,first,2,24.45,17.60695885154503,32.45,6.434671708797586,30.45,1.0
game1,4,comp=0.75,0.75,gpt-4o-mini-2024-07-18,1317.0,last,2,14.5,10.606601717798213,33.166666666666664,4.006938426723771,28.5,1.0
game1,4,comp=0.75,0.75,claude-sonnet-4-20250514,1389.0,first,1,58.0,,34.0,,40.0,1.0
game1,4,comp=0.75,0.75,claude-sonnet-4-20250514,1389.0,last,2,26.85,8.697413408594533,36.983333333333334,3.276261419497675,34.45,1.0
game1,4,comp=0.75,0.75,gemini-2.5-pro,1448.0,first,2,59.5,12.020815280171307,32.833333333333336,4.478342947514801,39.5,1.0
game1,4,comp=0.75,0.75,gemini-2.5-pro,1448.0,last,2,19.615500000000004,12.46699965910002,32.415000000000006,8.039804102091045,29.215125,1.0
game1,4,comp=1.00,1.0,amazon-nova-micro-v1.0,1240.0,first,2,34.435,17.76959341121794,18.688333333333333,1.4448548562245132,22.625,1.0
game1,4,comp=1.00,1.0,amazon-nova-micro-v1.0,1240.0,last,2,3.4,2.262741699796952,30.53333333333333,1.6027753706895083,23.75,1.0
game1,4,comp=1.00,1.0,gpt-4o-mini-2024-07-18,1317.0,first,2,46.215500000000006,25.15108110002431,13.4115,1.9961624432896259,21.6125,1.0
game1,4,comp=1.00,1.0,gpt-4o-mini-2024-07-18,1317.0,last,2,4.5,1.272792206135786,28.5,0.42426406871192573,22.5,1.0
game1,4,comp=1.00,1.0,claude-sonnet-4-20250514,1389.0,first,2,42.0,12.727922061357855,19.333333333333332,4.242640687119285,25.0,1.0
game1,4,comp=1.00,1.0,claude-sonnet-4-20250514,1389.0,last,2,17.5,19.091883092036785,27.5,6.363961030678928,25.0,1.0
game1,4,comp=1.00,1.0,gemini-2.5-pro,1448.0,first,2,20.874000000000002,17.14875365733615,21.858666666666668,0.6712800376064255,21.6125,1.0
game1,4,comp=1.00,1.0,gemini-2.5-pro,1448.0,last,2,28.206000000000003,11.022380505135903,19.41466666666667,2.7134044216731774,21.6125,1.0
game1,4,comp=1.00,1.0,gpt-5.4-high,1484.0,first,1,56.0,,14.666666666666666,,25.0,1.0
game1,6,comp=0.00,0.0,amazon-nova-micro-v1.0,1240.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.00,0.0,amazon-nova-micro-v1.0,1240.0,last,2,50.0,70.71067811865476,90.0,14.142135623730951,83.33333333333334,1.0
game1,6,comp=0.00,0.0,gpt-4o-mini-2024-07-18,1317.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.00,0.0,gpt-4o-mini-2024-07-18,1317.0,last,2,50.0,70.71067811865476,90.0,14.142135623730951,83.33333333333334,1.0
game1,6,comp=0.00,0.0,claude-sonnet-4-20250514,1389.0,first,1,100.0,,80.0,,83.33333333333333,1.0
game1,6,comp=0.00,0.0,claude-sonnet-4-20250514,1389.0,last,1,100.0,,100.0,,100.0,1.0
game1,6,comp=0.00,0.0,gemini-2.5-pro,1448.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.00,0.0,gemini-2.5-pro,1448.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.00,0.0,gpt-5.4-high,1484.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.00,0.0,gpt-5.4-high,1484.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.25,0.25,amazon-nova-micro-v1.0,1240.0,first,2,38.0,11.313708498984761,36.599999999999994,14.424978336205571,36.833333333333336,1.0
game1,6,comp=0.25,0.25,amazon-nova-micro-v1.0,1240.0,last,2,25.0,35.35533905932738,52.0,1.131370849898472,47.5,1.0
game1,6,comp=0.25,0.25,gpt-4o-mini-2024-07-18,1317.0,first,2,52.5,0.7071067811865476,34.3,15.414927829866736,37.333333333333336,1.0
game1,6,comp=0.25,0.25,gpt-4o-mini-2024-07-18,1317.0,last,2,23.5,24.748737341529164,52.400000000000006,0.2828427124746155,47.58333333333333,1.0
game1,6,comp=0.25,0.25,claude-sonnet-4-20250514,1389.0,first,1,56.0,,50.6,,51.5,1.0
game1,6,comp=0.25,0.25,claude-sonnet-4-20250514,1389.0,last,2,50.5,4.949747468305833,51.9,4.101219330881974,51.66666666666667,1.0
game1,6,comp=0.25,0.25,gemini-2.5-pro,1448.0,first,2,45.5,14.849242404917497,51.5,11.172287142747448,50.5,1.0
game1,6,comp=0.25,0.25,gemini-2.5-pro,1448.0,last,2,70.0,31.11269837220809,49.8,4.808326112068529,53.16666666666667,1.0
game1,6,comp=0.50,0.5,amazon-nova-micro-v1.0,1240.0,first,2,42.5,16.263455967290593,36.5,1.8384776310850195,37.5,1.0
game1,6,comp=0.50,0.5,amazon-nova-micro-v1.0,1240.0,last,2,7.0,7.0710678118654755,34.8,11.31370849898476,30.166666666666664,1.0
game1,6,comp=0.50,0.5,gpt-4o-mini-2024-07-18,1317.0,first,2,14.05,4.313351365237941,29.32,8.881261171703038,26.775,1.0
game1,6,comp=0.50,0.5,gpt-4o-mini-2024-07-18,1317.0,last,2,8.5,12.020815280171307,40.2,1.1313708498984745,34.91666666666667,1.0
game1,6,comp=0.50,0.5,claude-sonnet-4-20250514,1389.0,first,2,58.5,17.67766952966369,30.3,6.646803743153546,35.0,1.0
game1,6,comp=0.50,0.5,claude-sonnet-4-20250514,1389.0,last,1,33.0,,34.4,,34.166666666666664,1.0
game1,6,comp=0.50,0.5,gemini-2.5-pro,1448.0,first,2,43.0,1.4142135623730951,36.7,1.8384776310850222,37.75,1.0
game1,6,comp=0.50,0.5,gemini-2.5-pro,1448.0,last,2,36.0,4.242640687119285,42.2,0.2828427124746205,41.16666666666667,1.0
game1,6,comp=0.75,0.75,amazon-nova-micro-v1.0,1240.0,first,2,24.0,7.0710678118654755,24.4,4.242640687119285,24.333333333333336,1.0
game1,6,comp=0.75,0.75,amazon-nova-micro-v1.0,1240.0,last,2,3.0,2.8284271247461903,25.6,1.1313708498984758,21.833333333333336,1.0
game1,6,comp=0.75,0.75,gpt-4o-mini-2024-07-18,1317.0,first,2,33.25,2.4748737341529163,19.580000000000002,4.270924958366747,21.858333333333334,1.0
game1,6,comp=0.75,0.75,gpt-4o-mini-2024-07-18,1317.0,last,1,0.9,,21.6,,18.15,1.0
game1,6,comp=0.75,0.75,claude-sonnet-4-20250514,1389.0,first,1,36.0,,25.8,,27.5,1.0
game1,6,comp=0.75,0.75,claude-sonnet-4-20250514,1389.0,last,1,36.0,,29.4,,30.5,1.0
game1,6,comp=0.75,0.75,gemini-2.5-pro,1448.0,first,2,31.5,9.192388155425117,21.6,0.0,23.25,1.0
game1,6,comp=0.75,0.75,gemini-2.5-pro,1448.0,last,2,17.5,0.7071067811865476,25.59,7.933738084913062,24.241666666666667,1.0
game1,6,comp=1.00,1.0,amazon-nova-micro-v1.0,1240.0,first,2,37.0,5.656854249492381,12.600000000000001,1.1313708498984751,16.666666666666668,1.0
game1,6,comp=1.00,1.0,amazon-nova-micro-v1.0,1240.0,last,2,4.025,0.03535533905932788,17.295,2.6940768363207437,15.083333333333336,1.0
game1,6,comp=1.00,1.0,gpt-4o-mini-2024-07-18,1317.0,first,1,40.0,,12.0,,16.666666666666668,1.0
game1,6,comp=1.00,1.0,gpt-4o-mini-2024-07-18,1317.0,last,2,8.0,1.4142135623730951,18.4,0.2828427124746218,16.666666666666668,1.0
game1,6,comp=1.00,1.0,claude-sonnet-4-20250514,1389.0,first,2,32.6854,20.243901459945906,10.02392,0.8147001490118934,13.800833333333333,1.0
game1,6,comp=1.00,1.0,claude-sonnet-4-20250514,1389.0,last,2,14.370750000000001,6.405326777378343,12.68685,2.1682015231523115,12.967500000000001,1.0
game1,6,comp=1.00,1.0,gemini-2.5-pro,1448.0,first,2,18.5,3.5355339059327378,16.3,0.7071067811865476,16.666666666666668,1.0
game1,6,comp=1.00,1.0,gemini-2.5-pro,1448.0,last,2,13.025,12.692566722298528,15.495000000000001,0.14849242404917495,15.083333333333334,1.0
game1,6,comp=1.00,1.0,gpt-5.4-high,1484.0,first,1,33.0,,13.4,,16.666666666666668,1.0
game1,8,comp=0.00,0.0,amazon-nova-micro-v1.0,1240.0,first,1,100.0,,85.71428571428571,,87.5,1.0
game1,8,comp=0.00,0.0,amazon-nova-micro-v1.0,1240.0,last,1,100.0,,100.0,,100.0,1.0
game1,8,comp=0.00,0.0,gpt-4o-mini-2024-07-18,1317.0,first,2,100.0,0.0,85.71428571428572,20.203050891044217,87.5,1.0
game1,8,comp=0.00,0.0,gpt-4o-mini-2024-07-18,1317.0,last,2,100.0,0.0,85.71428571428571,0.0,87.5,1.0
game1,8,comp=0.00,0.0,claude-sonnet-4-20250514,1389.0,first,1,100.0,,100.0,,100.0,1.0
game1,8,comp=0.00,0.0,claude-sonnet-4-20250514,1389.0,last,1,100.0,,85.71428571428571,,87.5,1.0
game1,8,comp=0.00,0.0,gemini-2.5-pro,1448.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,8,comp=0.00,0.0,gemini-2.5-pro,1448.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,8,comp=0.00,0.0,gpt-5.4-high,1484.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,8,comp=0.00,0.0,gpt-5.4-high,1484.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,8,comp=0.25,0.25,amazon-nova-micro-v1.0,1240.0,first,1,43.0,,18.714285714285715,,21.75,1.0
game1,8,comp=0.25,0.25,gpt-4o-mini-2024-07-18,1317.0,first,2,28.188000000000002,5.498462330506597,10.101857142857144,1.91464313294426,12.362625000000001,1.0
game1,8,comp=0.25,0.25,gpt-4o-mini-2024-07-18,1317.0,last,2,24.0,33.94112549695428,36.817142857142855,15.410887219688524,35.215,1.0
game1,8,comp=0.25,0.25,gemini-2.5-pro,1448.0,first,2,60.0,11.313708498984761,49.5,9.596449173246,50.8125,1.0
game1,8,comp=0.25,0.25,gemini-2.5-pro,1448.0,last,2,58.0,5.656854249492381,43.35714285714286,8.99035764651468,45.1875,1.0
